date,time,year,ef_scale,path_length_mi,width_mi,injury,fatality,property_dmg,crop_dmg,link,month,decade,total_damagee,month_name
1998-04-16,23:20,1998,EF1,11.5,50.0,0,1,750000,0,"Apr. 16, 1998 23:20 PM EDT",4,1990s,750000,April
1998-05-07,13:30,1998,EF1,6.0,100.0,0,0,375000,0,"May. 07, 1998 13:30 PM EDT",5,1990s,375000,May
1998-05-07,14:00,1998,EF1,5.0,100.0,0,0,100000,50000,"May. 07, 1998 14:00 PM EDT",5,1990s,150000,May
1998-06-02,2:15,1998,EF1,1.0,200.0,0,0,1600000,0,"Jun. 02, 1998 02:15 AM CDT",6,1990s,1600000,June
1998-06-03,19:15,1998,EF0,1.0,75.0,0,0,75000,50000,"Jun. 03, 1998 19:15 PM EDT",6,1990s,125000,June
1998-06-03,19:20,1998,EF1,8.5,75.0,3,0,125000,75000,"Jun. 03, 1998 19:20 PM EDT",6,1990s,200000,June
1998-06-14,19:53,1998,EF1,1.0,100.0,0,0,10000,0,"Jun. 14, 1998 19:53 PM CDT",6,1990s,10000,June
1998-06-30,2:09,1998,EF1,1.2,100.0,0,0,20000,0,"Jun. 30, 1998 02:09 AM CDT",6,1990s,20000,June
1998-11-10,7:55,1998,EF1,5.5,1000.0,0,0,250000,0,"Nov. 10, 1998 07:55 AM CST",11,1990s,250000,November
1999-01-17,17:55,1999,EF2,3.5,75.0,11,0,2000000,0,"Jan. 17, 1999 17:55 PM CST",1,1990s,2000000,January
1999-01-17,18:09,1999,EF3,10.0,125.0,4,0,1600000,0,"Jan. 17, 1999 18:09 PM CST",1,1990s,1600000,January
1999-01-17,18:15,1999,EF3,7.0,200.0,2,0,100000,0,"Jan. 17, 1999 18:15 PM CST",1,1990s,100000,January
1999-01-17,18:25,1999,EF3,15.0,600.0,0,0,25000000,0,"Jan. 17, 1999 18:25 PM CST",1,1990s,25000000,January
1999-01-17,18:25,1999,EF4,16.0,500.0,106,6,10000000,0,"Jan. 17, 1999 18:25 PM CST",1,1990s,10000000,January
1999-01-17,18:35,1999,EF1,2.0,350.0,0,0,5000,0,"Jan. 17, 1999 18:35 PM CST",1,1990s,5000,January
1999-01-17,18:40,1999,EF1,10.0,350.0,4,1,400000,0,"Jan. 17, 1999 18:40 PM CST",1,1990s,400000,January
1999-01-17,19:05,1999,EF1,10.0,75.0,1,1,750000,0,"Jan. 17, 1999 19:05 PM CST",1,1990s,750000,January
1999-01-17,19:06,1999,EF1,0.1,100.0,0,0,30000,0,"Jan. 17, 1999 19:06 PM CST",1,1990s,30000,January
1999-01-17,19:28,1999,EF1,0.6,250.0,0,0,20000,0,"Jan. 17, 1999 19:28 PM CST",1,1990s,20000,January
1999-01-17,20:00,1999,EF1,0.5,50.0,0,0,50000,0,"Jan. 17, 1999 20:00 PM CST",1,1990s,50000,January
1999-01-21,23:28,1999,EF0,0.1,10.0,0,0,50,0,"Jan. 21, 1999 23:28 PM CST",1,1990s,50,January
1999-01-22,3:20,1999,EF3,15.0,220.0,5,1,1000000,0,"Jan. 22, 1999 03:20 AM CST",1,1990s,1000000,January
1999-01-22,4:15,1999,EF3,4.3,880.0,5,0,72700000,0,"Jan. 22, 1999 04:15 AM CST",1,1990s,72700000,January
1999-01-22,4:25,1999,EF1,3.5,100.0,0,0,300000,0,"Jan. 22, 1999 04:25 AM CST",1,1990s,300000,January
1999-01-22,4:43,1999,EF2,4.0,220.0,1,0,500000,0,"Jan. 22, 1999 04:43 AM CST",1,1990s,500000,January
1999-01-22,11:25,1999,EF0,0.1,10.0,0,0,100,0,"Jan. 22, 1999 11:25 AM CST",1,1990s,100,January
1999-01-22,12:05,1999,EF0,0.1,10.0,0,0,100,0,"Jan. 22, 1999 12:05 PM CST",1,1990s,100,January
1999-05-05,17:45,1999,EF0,0.5,100.0,0,0,0,0,"May. 05, 1999 17:45 PM CDT",5,1990s,0,May
1999-05-05,17:58,1999,EF0,0.5,100.0,0,0,0,0,"May. 05, 1999 17:58 PM CDT",5,1990s,0,May
1999-05-05,19:20,1999,EF4,6.0,580.0,0,3,295000,0,"May. 05, 1999 19:20 PM CDT",5,1990s,295000,May
1999-05-05,20:45,1999,EF1,0.1,100.0,0,0,5000,0,"May. 05, 1999 20:45 PM CDT",5,1990s,5000,May
1999-05-05,20:58,1999,EF1,0.1,100.0,0,0,1000,0,"May. 05, 1999 20:58 PM CDT",5,1990s,1000,May
1999-05-05,21:36,1999,EF2,0.7,220.0,17,0,1000000,0,"May. 05, 1999 21:36 PM CDT",5,1990s,1000000,May
1999-08-12,16:00,1999,EF0,100.0,5.0,0,0,0,0,"Aug. 12, 1999 16:00 PM CDT",8,1990s,0,August
2000-02-13,18:04,2000,EF1,4.3,200.0,1,0,500000,0,"Feb. 13, 2000 18:04 PM CST",2,2000s,500000,February
2000-03-25,17:20,2000,EF0,0.1,6.0,0,0,0,0,"Mar. 25, 2000 17:20 PM CST",3,2000s,0,March
2000-04-20,17:25,2000,EF0,0.4,10.0,0,0,0,0,"Apr. 20, 2000 17:25 PM CDT",4,2000s,0,April
2000-04-20,18:14,2000,EF1,2.0,67.0,0,1,30000,0,"Apr. 20, 2000 18:14 PM CDT",4,2000s,30000,April
2000-04-20,20:50,2000,EF1,0.3,20.0,0,0,200000,0,"Apr. 20, 2000 20:50 PM EDT",4,2000s,200000,April
2000-04-20,21:35,2000,EF0,0.1,20.0,0,0,0,10000,"Apr. 20, 2000 21:35 PM EDT",4,2000s,10000,April
2000-05-20,16:00,2000,EF0,0.3,10.0,0,0,0,0,"May. 20, 2000 16:00 PM CDT",5,2000s,0,May
2000-05-23,16:05,2000,EF1,0.5,40.0,1,0,0,0,"May. 23, 2000 16:05 PM EDT",5,2000s,0,May
2000-05-23,18:25,2000,EF1,0.2,25.0,0,0,0,0,"May. 23, 2000 18:25 PM CDT",5,2000s,0,May
2000-05-24,18:10,2000,EF1,4.0,25.0,0,0,0,0,"May. 24, 2000 18:10 PM CDT",5,2000s,0,May
2000-05-24,22:58,2000,EF1,0.8,100.0,0,0,20000,0,"May. 24, 2000 22:58 PM CDT",5,2000s,20000,May
2000-05-24,23:00,2000,EF1,0.3,100.0,0,0,20000,0,"May. 24, 2000 23:00 PM CDT",5,2000s,20000,May
2000-05-24,23:50,2000,EF0,0.4,10.0,0,0,0,0,"May. 24, 2000 23:50 PM CDT",5,2000s,0,May
2000-05-25,1:30,2000,EF1,5.4,50.0,0,0,0,0,"May. 25, 2000 01:30 AM CDT",5,2000s,0,May
2000-05-25,2:00,2000,EF2,7.8,440.0,3,0,50000,0,"May. 25, 2000 02:00 AM CDT",5,2000s,50000,May
2000-05-25,2:20,2000,EF1,1.0,220.0,0,0,0,0,"May. 25, 2000 02:20 AM CDT",5,2000s,0,May
2000-05-25,2:26,2000,EF1,0.5,100.0,0,0,0,0,"May. 25, 2000 02:26 AM CDT",5,2000s,0,May
2000-05-25,2:35,2000,EF2,2.5,220.0,0,0,0,0,"May. 25, 2000 02:35 AM CDT",5,2000s,0,May
2000-05-26,11:45,2000,EF1,1.3,500.0,0,0,20000,0,"May. 26, 2000 11:45 AM CDT",5,2000s,20000,May
2000-05-26,17:10,2000,EF1,5.8,500.0,0,0,0,0,"May. 26, 2000 17:10 PM CDT",5,2000s,0,May
2000-05-26,17:33,2000,EF1,0.3,100.0,0,0,0,0,"May. 26, 2000 17:33 PM CDT",5,2000s,0,May
2000-05-26,17:41,2000,EF1,0.2,100.0,0,0,0,0,"May. 26, 2000 17:41 PM CDT",5,2000s,0,May
2000-05-27,13:40,2000,EF1,4.9,100.0,0,0,0,0,"May. 27, 2000 13:40 PM CDT",5,2000s,0,May
2000-05-27,13:46,2000,EF3,17.2,500.0,0,0,1300000,0,"May. 27, 2000 13:46 PM CDT",5,2000s,1300000,May
2000-05-27,14:10,2000,EF0,0.3,50.0,0,0,0,0,"May. 27, 2000 14:10 PM CDT",5,2000s,0,May
2000-07-20,15:10,2000,EF0,0.1,25.0,0,0,2000,0,"Jul. 20, 2000 15:10 PM CDT",7,2000s,2000,July
2000-12-16,13:08,2000,EF1,1.5,50.0,0,0,50000,0,"Dec. 16, 2000 13:08 PM CST",12,2000s,50000,December
2001-02-25,12:40,2001,EF0,0.1,10.0,0,0,0,0,"Feb. 25, 2001 00:40 AM CST",2,2000s,0,February
2001-02-25,1:20,2001,EF0,0.1,10.0,0,0,0,0,"Feb. 25, 2001 01:20 AM CST",2,2000s,0,February
2001-02-25,1:20,2001,EF0,0.1,10.0,0,0,0,0,"Feb. 25, 2001 01:20 AM CST",2,2000s,0,February
2001-02-25,1:30,2001,EF0,0.1,10.0,0,0,0,0,"Feb. 25, 2001 01:30 AM CST",2,2000s,0,February
2001-05-31,14:50,2001,EF1,5.0,200.0,0,0,100000,0,"May. 31, 2001 14:50 PM CDT",5,2000s,100000,May
2001-05-31,16:45,2001,EF1,0.7,50.0,0,0,20000,0,"May. 31, 2001 16:45 PM CDT",5,2000s,20000,May
2001-05-31,19:05,2001,EF2,6.3,440.0,2,1,80000,0,"May. 31, 2001 19:05 PM CDT",5,2000s,80000,May
2001-06-02,20:45,2001,EF0,1.5,50.0,0,0,200000,0,"Jun. 02, 2001 20:45 PM EDT",6,2000s,200000,June
2001-06-27,11:58,2001,EF0,0.3,100.0,0,0,0,1000,"Jun. 27, 2001 11:58 AM CDT",6,2000s,1000,June
2001-06-27,12:15,2001,EF0,0.3,100.0,0,0,0,1000,"Jun. 27, 2001 12:15 PM CDT",6,2000s,1000,June
2001-10-24,19:00,2001,EF0,0.2,10.0,0,0,0,0,"Oct. 24, 2001 19:00 PM CDT",10,2000s,0,October
2001-10-24,19:20,2001,EF0,0.1,6.0,0,0,0,0,"Oct. 24, 2001 19:20 PM CDT",10,2000s,0,October
2001-10-24,20:28,2001,EF2,0.2,20.0,0,0,3000000,0,"Oct. 24, 2001 20:28 PM CDT",10,2000s,3000000,October
2001-11-26,23:25,2001,EF3,5.0,200.0,12,2,1500000,0,"Nov. 26, 2001 23:25 PM CST",11,2000s,1500000,November
2002-04-28,1:40,2002,EF1,3.5,75.0,0,0,750000,0,"Apr. 28, 2002 01:40 AM CDT",4,2000s,750000,April
2002-04-28,3:00,2002,EF0,5.0,50.0,0,0,50000,0,"Apr. 28, 2002 03:00 AM CDT",4,2000s,50000,April
2002-04-28,6:34,2002,EF3,3.2,350.0,31,0,2300000,0,"Apr. 28, 2002 06:34 AM CDT",4,2000s,2300000,April
2002-04-28,6:45,2002,EF2,0.9,30.0,0,0,0,0,"Apr. 28, 2002 06:45 AM CDT",4,2000s,0,April
2002-04-28,14:42,2002,EF0,0.1,10.0,0,0,0,0,"Apr. 28, 2002 14:42 PM CDT",4,2000s,0,April
2002-04-30,22:26,2002,EF0,0.1,6.0,0,0,0,0,"Apr. 30, 2002 22:26 PM CDT",4,2000s,0,April
2002-05-01,22:18,2002,EF1,0.1,50.0,0,0,100000,0,"May. 01, 2002 22:18 PM EDT",5,2000s,100000,May
2002-11-09,22:05,2002,EF2,17.0,440.0,1,0,6000000,0,"Nov. 09, 2002 22:05 PM CST",11,2000s,6000000,November
2002-11-09,22:15,2002,EF2,4.0,220.0,0,0,750000,0,"Nov. 09, 2002 22:15 PM CST",11,2000s,750000,November
2002-11-09,22:26,2002,EF2,10.0,220.0,6,2,500000,0,"Nov. 09, 2002 22:26 PM CST",11,2000s,500000,November
2002-11-10,12:10,2002,EF1,4.0,220.0,0,0,3000000,0,"Nov. 10, 2002 00:10 AM CST",11,2000s,3000000,November
2002-11-10,12:50,2002,EF0,0.1,20.0,0,0,0,0,"Nov. 10, 2002 00:50 AM CST",11,2000s,0,November
2002-11-10,1:00,2002,EF1,0.3,400.0,0,2,100000,0,"Nov. 10, 2002 01:00 AM CST",11,2000s,100000,November
2002-11-10,1:05,2002,EF0,0.1,20.0,0,0,0,0,"Nov. 10, 2002 01:05 AM CST",11,2000s,0,November
2002-11-10,2:00,2002,EF2,2.6,900.0,6,0,500000,0,"Nov. 10, 2002 02:00 AM CST",11,2000s,500000,November
2002-11-10,17:40,2002,EF0,0.3,33.0,0,0,10000,0,"Nov. 10, 2002 17:40 PM CST",11,2000s,10000,November
2002-11-10,17:42,2002,EF1,4.1,50.0,0,0,0,0,"Nov. 10, 2002 17:42 PM CST",11,2000s,0,November
2002-11-10,17:45,2002,EF2,3.0,500.0,3,0,100000,0,"Nov. 10, 2002 17:45 PM CST",11,2000s,100000,November
2002-11-10,17:50,2002,EF2,2.0,500.0,0,0,50000,0,"Nov. 10, 2002 17:50 PM CST",11,2000s,50000,November
2002-11-10,17:55,2002,EF0,0.3,66.0,0,0,50000,0,"Nov. 10, 2002 17:55 PM CST",11,2000s,50000,November
2002-11-10,18:35,2002,EF0,1.5,25.0,0,0,20000,0,"Nov. 10, 2002 18:35 PM EST",11,2000s,20000,November
2002-11-10,18:40,2002,EF1,4.1,50.0,0,0,110000,0,"Nov. 10, 2002 18:40 PM EST",11,2000s,110000,November
2002-11-10,18:50,2002,EF1,4.2,50.0,0,0,130000,0,"Nov. 10, 2002 18:50 PM EST",11,2000s,130000,November
2002-11-10,18:52,2002,EF2,12.3,450.0,24,2,250000,0,"Nov. 10, 2002 18:52 PM CST",11,2000s,250000,November
2002-11-10,19:08,2002,EF1,3.4,400.0,0,0,0,0,"Nov. 10, 2002 19:08 PM CST",11,2000s,0,November
2002-11-10,20:10,2002,EF2,2.9,100.0,0,0,75000,0,"Nov. 10, 2002 20:10 PM CST",11,2000s,75000,November
2002-11-10,20:30,2002,EF1,6.2,100.0,0,0,100000,0,"Nov. 10, 2002 20:30 PM CST",11,2000s,100000,November
2002-11-10,20:31,2002,EF3,8.3,300.0,28,7,968000,0,"Nov. 10, 2002 20:31 PM EST",11,2000s,968000,November
2002-11-10,20:46,2002,EF0,0.1,20.0,0,0,0,0,"Nov. 10, 2002 20:46 PM CST",11,2000s,0,November
2002-11-10,20:54,2002,EF2,5.5,75.0,0,0,213000,0,"Nov. 10, 2002 20:54 PM EST",11,2000s,213000,November
2002-11-10,21:43,2002,EF3,12.2,900.0,18,4,500000,0,"Nov. 10, 2002 21:43 PM CST",11,2000s,500000,November
2003-03-19,11:09,2003,EF1,12.2,440.0,1,1,100000,0,"Mar. 19, 2003 11:09 AM CST",3,2000s,100000,March
2003-03-19,12:42,2003,EF1,0.5,200.0,1,0,10000,0,"Mar. 19, 2003 12:42 PM CST",3,2000s,10000,March
2003-03-19,12:50,2003,EF1,3.6,200.0,0,0,10000,0,"Mar. 19, 2003 12:50 PM CST",3,2000s,10000,March
2003-03-19,14:08,2003,EF0,0.1,20.0,0,0,0,0,"Mar. 19, 2003 14:08 PM CST",3,2000s,0,March
2003-05-04,19:45,2003,EF0,1.0,100.0,0,0,10000,0,"May. 04, 2003 19:45 PM CDT",5,2000s,10000,May
2003-05-04,20:20,2003,EF1,2.0,200.0,0,0,25000,0,"May. 04, 2003 20:20 PM CDT",5,2000s,25000,May
2003-05-04,20:25,2003,EF1,8.0,100.0,0,0,100000,0,"May. 04, 2003 20:25 PM CDT",5,2000s,100000,May
2003-05-04,20:30,2003,EF1,4.0,150.0,0,0,200000,0,"May. 04, 2003 20:30 PM CDT",5,2000s,200000,May
2003-05-04,20:35,2003,EF2,4.0,250.0,0,0,750000,0,"May. 04, 2003 20:35 PM CDT",5,2000s,750000,May
2003-05-04,21:40,2003,EF0,12.0,75.0,0,0,50000,0,"May. 04, 2003 21:40 PM CDT",5,2000s,50000,May
2003-05-04,21:50,2003,EF1,5.0,100.0,0,0,100000,0,"May. 04, 2003 21:50 PM CDT",5,2000s,100000,May
2003-05-04,21:53,2003,EF2,17.0,200.0,0,0,3000000,0,"May. 04, 2003 21:53 PM CDT",5,2000s,3000000,May
2003-05-04,22:00,2003,EF2,15.0,200.0,10,0,50000000,0,"May. 04, 2003 22:00 PM CDT",5,2000s,50000000,May
2003-05-04,22:10,2003,EF1,6.0,100.0,0,0,100000,0,"May. 04, 2003 22:10 PM CDT",5,2000s,100000,May
2003-05-04,22:20,2003,EF1,3.0,100.0,0,0,30000,0,"May. 04, 2003 22:20 PM CDT",5,2000s,30000,May
2003-05-04,22:35,2003,EF4,26.0,880.0,66,11,30000000,0,"May. 04, 2003 22:35 PM CDT",5,2000s,30000000,May
2003-05-04,22:35,2003,EF0,0.1,10.0,0,0,20000,0,"May. 04, 2003 22:35 PM CDT",5,2000s,20000,May
2003-05-04,22:43,2003,EF3,14.0,440.0,0,0,100000,0,"May. 04, 2003 22:43 PM CDT",5,2000s,100000,May
2003-05-04,22:57,2003,EF4,13.0,880.0,20,0,10000000,0,"May. 04, 2003 22:57 PM CDT",5,2000s,10000000,May
2003-05-04,22:58,2003,EF3,7.0,440.0,0,0,25000,0,"May. 04, 2003 22:58 PM CDT",5,2000s,25000,May
2003-05-04,23:00,2003,EF1,1.0,200.0,3,0,2000000,0,"May. 04, 2003 23:00 PM CDT",5,2000s,2000000,May
2003-05-04,23:53,2003,EF3,11.5,1000.0,1,0,750000,0,"May. 04, 2003 23:53 PM CDT",5,2000s,750000,May
2003-05-04,23:55,2003,EF1,24.0,100.0,0,0,5000000,0,"May. 04, 2003 23:55 PM CDT",5,2000s,5000000,May
2003-05-05,12:30,2003,EF0,0.1,10.0,0,0,0,0,"May. 05, 2003 00:30 AM CDT",5,2000s,0,May
2003-05-05,12:38,2003,EF1,4.0,100.0,0,0,3000000,0,"May. 05, 2003 00:38 AM CDT",5,2000s,3000000,May
2003-05-05,1:30,2003,EF0,0.1,20.0,0,0,0,0,"May. 05, 2003 01:30 AM CDT",5,2000s,0,May
2003-05-05,1:45,2003,EF1,3.0,100.0,0,0,500000,0,"May. 05, 2003 01:45 AM CDT",5,2000s,500000,May
2003-05-05,8:05,2003,EF0,0.5,25.0,0,0,1000,0,"May. 05, 2003 08:05 AM CDT",5,2000s,1000,May
2003-05-05,8:50,2003,EF0,0.8,50.0,0,0,1000,0,"May. 05, 2003 08:50 AM CDT",5,2000s,1000,May
2003-05-05,10:45,2003,EF3,1.6,700.0,2,0,50000,0,"May. 05, 2003 10:45 AM CDT",5,2000s,50000,May
2003-05-05,12:26,2003,EF0,0.5,25.0,0,0,1000,0,"May. 05, 2003 12:26 PM CDT",5,2000s,1000,May
2003-05-05,12:45,2003,EF0,4.0,200.0,0,0,10000,0,"May. 05, 2003 12:45 PM CDT",5,2000s,10000,May
2003-05-05,13:55,2003,EF0,0.1,10.0,0,0,0,0,"May. 05, 2003 13:55 PM CDT",5,2000s,0,May
2003-05-05,15:45,2003,EF1,3.3,150.0,0,0,0,0,"May. 05, 2003 15:45 PM CDT",5,2000s,0,May
2003-05-05,18:15,2003,EF0,0.5,50.0,0,0,1000,0,"May. 05, 2003 18:15 PM CDT",5,2000s,1000,May
2003-05-06,22:25,2003,EF0,1.0,75.0,0,0,15000,0,"May. 06, 2003 22:25 PM CDT",5,2000s,15000,May
2003-05-08,12:20,2003,EF1,4.0,100.0,0,0,25000,0,"May. 08, 2003 12:20 PM CDT",5,2000s,25000,May
2003-05-11,2:12,2003,EF1,4.5,200.0,0,0,500000,0,"May. 11, 2003 02:12 AM CDT",5,2000s,500000,May
2003-05-11,2:20,2003,EF3,1.0,300.0,1,0,2200000,0,"May. 11, 2003 02:20 AM CDT",5,2000s,2200000,May
2003-05-11,2:20,2003,EF1,3.6,200.0,0,0,500000,0,"May. 11, 2003 02:20 AM CDT",5,2000s,500000,May
2003-05-11,2:30,2003,EF1,0.5,200.0,0,0,0,0,"May. 11, 2003 02:30 AM CDT",5,2000s,0,May
2003-05-11,2:40,2003,EF1,5.5,200.0,0,0,0,0,"May. 11, 2003 02:40 AM CDT",5,2000s,0,May
2003-05-11,2:50,2003,EF3,1.0,400.0,0,0,1800000,0,"May. 11, 2003 02:50 AM CDT",5,2000s,1800000,May
2003-05-15,16:10,2003,EF1,2.5,50.0,0,0,150000,0,"May. 15, 2003 16:10 PM EDT",5,2000s,150000,May
2003-05-15,16:15,2003,EF1,1.5,50.0,0,0,200000,0,"May. 15, 2003 16:15 PM EDT",5,2000s,200000,May
2004-03-05,23:35,2004,EF0,0.2,100.0,0,0,0,0,"Mar. 05, 2004 23:35 PM CST",3,2000s,0,March
2004-04-22,9:25,2004,EF0,0.1,100.0,0,0,25000,0,"Apr. 22, 2004 09:25 AM CDT",4,2000s,25000,April
2004-05-26,16:30,2004,EF1,2.0,50.0,0,0,30000,0,"May. 26, 2004 16:30 PM EDT",5,2000s,30000,May
2004-05-30,5:45,2004,EF1,1.0,10.0,0,0,30000,0,"May. 30, 2004 05:45 AM CDT",5,2000s,30000,May
2004-05-30,23:45,2004,EF1,0.3,50.0,0,0,10000,0,"May. 30, 2004 23:45 PM CDT",5,2000s,10000,May
2004-05-31,12:06,2004,EF1,10.0,150.0,0,0,10000,0,"May. 31, 2004 00:06 AM CDT",5,2000s,10000,May
2004-05-31,12:14,2004,EF1,5.0,150.0,0,0,0,0,"May. 31, 2004 00:14 AM CDT",5,2000s,0,May
2004-05-31,12:17,2004,EF1,4.0,150.0,0,0,0,0,"May. 31, 2004 00:17 AM CDT",5,2000s,0,May
2004-05-31,12:19,2004,EF1,0.8,150.0,0,0,20000,0,"May. 31, 2004 00:19 AM CDT",5,2000s,20000,May
2004-05-31,12:20,2004,EF1,2.0,150.0,0,0,10000,0,"May. 31, 2004 00:20 AM CDT",5,2000s,10000,May
2004-05-31,2:30,2004,EF1,7.5,60.0,0,0,80000,0,"May. 31, 2004 02:30 AM EDT",5,2000s,80000,May
2004-06-13,13:47,2004,EF1,0.1,10.0,0,0,0,0,"Jun. 13, 2004 13:47 PM CDT",6,2000s,0,June
2004-08-02,17:00,2004,EF0,0.3,30.0,0,0,20000,0,"Aug. 02, 2004 17:00 PM EDT",8,2000s,20000,August
2004-08-20,14:35,2004,EF0,1.0,30.0,0,0,0,0,"Aug. 20, 2004 14:35 PM CDT",8,2000s,0,August
2004-10-18,17:15,2004,EF1,0.7,200.0,0,0,15000,0,"Oct. 18, 2004 17:15 PM CDT",10,2000s,15000,October
2004-10-18,19:50,2004,EF1,0.5,100.0,1,0,1000000,0,"Oct. 18, 2004 19:50 PM CDT",10,2000s,1000000,October
2004-10-18,20:12,2004,EF1,8.3,300.0,1,0,800000,0,"Oct. 18, 2004 20:12 PM CDT",10,2000s,800000,October
2004-10-19,14:15,2004,EF0,0.5,25.0,0,0,1000,0,"Oct. 19, 2004 14:15 PM CDT",10,2000s,1000,October
2005-07-22,17:30,2005,EF0,0.1,25.0,0,0,10000,0,"Jul. 22, 2005 17:30 PM CDT",7,2000s,10000,July
2005-11-15,13:20,2005,EF1,4.0,300.0,0,0,200000,0,"Nov. 15, 2005 13:20 PM CST",11,2000s,200000,November
2005-11-15,13:28,2005,EF1,11.0,300.0,0,0,500000,0,"Nov. 15, 2005 13:28 PM CST",11,2000s,500000,November
2005-11-15,13:55,2005,EF1,2.0,150.0,0,0,100000,0,"Nov. 15, 2005 13:55 PM CST",11,2000s,100000,November
2005-11-15,14:35,2005,EF2,20.0,200.0,13,0,6500000,0,"Nov. 15, 2005 14:35 PM CST",11,2000s,6500000,November
2005-11-15,15:35,2005,EF1,1.0,100.0,0,0,50000,0,"Nov. 15, 2005 15:35 PM CST",11,2000s,50000,November
2005-11-15,15:38,2005,EF2,1.2,150.0,0,0,400000,0,"Nov. 15, 2005 15:38 PM CST",11,2000s,400000,November
2005-11-15,16:04,2005,EF2,0.5,200.0,0,0,650000,0,"Nov. 15, 2005 16:04 PM CST",11,2000s,650000,November
2005-11-15,16:10,2005,EF0,0.2,100.0,0,0,1000,0,"Nov. 15, 2005 16:10 PM CST",11,2000s,1000,November
2005-11-15,16:10,2005,EF1,0.3,100.0,0,0,5000,0,"Nov. 15, 2005 16:10 PM CST",11,2000s,5000,November
2005-11-15,16:35,2005,EF1,0.2,75.0,0,0,500000,0,"Nov. 15, 2005 16:35 PM CST",11,2000s,500000,November
2005-11-15,16:36,2005,EF1,0.2,75.0,0,0,600000,0,"Nov. 15, 2005 16:36 PM CST",11,2000s,600000,November
2005-11-15,16:37,2005,EF0,0.1,50.0,0,0,0,0,"Nov. 15, 2005 16:37 PM CST",11,2000s,0,November
2005-11-15,16:44,2005,EF2,1.0,400.0,0,0,500000,0,"Nov. 15, 2005 16:44 PM CST",11,2000s,500000,November
2005-11-15,16:50,2005,EF0,0.1,10.0,0,0,1000,0,"Nov. 15, 2005 16:50 PM CST",11,2000s,1000,November
2005-11-15,16:55,2005,EF1,2.0,100.0,0,0,200000,0,"Nov. 15, 2005 16:55 PM CST",11,2000s,200000,November
2005-11-15,17:33,2005,EF2,1.0,200.0,0,0,20000,0,"Nov. 15, 2005 17:33 PM CST",11,2000s,20000,November
2005-11-15,17:40,2005,EF0,0.1,50.0,0,0,0,0,"Nov. 15, 2005 17:40 PM CST",11,2000s,0,November
2005-11-15,18:02,2005,EF2,6.0,100.0,1,0,100000,0,"Nov. 15, 2005 18:02 PM CST",11,2000s,100000,November
2005-11-15,18:05,2005,EF0,0.1,20.0,0,0,0,0,"Nov. 15, 2005 18:05 PM CST",11,2000s,0,November
2005-11-15,18:15,2005,EF0,0.1,20.0,0,0,1000,0,"Nov. 15, 2005 18:15 PM CST",11,2000s,1000,November
2005-11-15,18:25,2005,EF0,0.1,10.0,0,0,0,0,"Nov. 15, 2005 18:25 PM CST",11,2000s,0,November
2005-11-15,18:32,2005,EF0,0.1,10.0,0,0,0,0,"Nov. 15, 2005 18:32 PM CST",11,2000s,0,November
2005-11-15,18:42,2005,EF0,0.1,10.0,0,0,0,0,"Nov. 15, 2005 18:42 PM CST",11,2000s,0,November
2006-04-02,18:32,2006,EF3,18.0,880.0,70,16,20000000,0,"Apr. 02, 2006 18:32 PM CDT",4,2000s,20000000,April
2006-04-02,19:09,2006,EF3,17.0,880.0,42,6,25000000,0,"Apr. 02, 2006 19:09 PM CDT",4,2000s,25000000,April
2006-04-02,19:31,2006,EF3,5.0,200.0,2,0,500000,0,"Apr. 02, 2006 19:31 PM CDT",4,2000s,500000,April
2006-04-02,19:35,2006,EF3,9.0,100.0,0,0,1040000,0,"Apr. 02, 2006 19:35 PM CDT",4,2000s,1040000,April
2006-04-02,19:43,2006,EF3,8.0,880.0,6,2,15000000,0,"Apr. 02, 2006 19:43 PM CDT",4,2000s,15000000,April
2006-04-02,20:45,2006,EF1,0.5,30.0,2,0,200000,0,"Apr. 02, 2006 20:45 PM CDT",4,2000s,200000,April
2006-04-02,20:56,2006,EF1,0.2,20.0,0,0,5000,0,"Apr. 02, 2006 20:56 PM CDT",4,2000s,5000,April
2006-04-02,21:25,2006,EF2,0.8,30.0,0,0,400000,0,"Apr. 02, 2006 21:25 PM CDT",4,2000s,400000,April
2006-04-07,11:40,2006,EF0,1.1,10.0,0,0,50000,0,"Apr. 07, 2006 11:40 AM CDT",4,2000s,50000,April
2006-04-07,12:05,2006,EF0,0.2,20.0,0,0,10000,0,"Apr. 07, 2006 12:05 PM CDT",4,2000s,10000,April
2006-04-07,12:10,2006,EF0,0.2,20.0,0,0,1000,0,"Apr. 07, 2006 12:10 PM CDT",4,2000s,1000,April
2006-04-07,12:30,2006,EF3,12.9,880.0,0,0,5000000,0,"Apr. 07, 2006 12:30 PM CDT",4,2000s,5000000,April
2006-04-07,12:34,2006,EF2,3.0,50.0,0,0,5000,0,"Apr. 07, 2006 12:34 PM CDT",4,2000s,5000,April
2006-04-07,12:34,2006,EF1,5.9,100.0,0,0,1000000,0,"Apr. 07, 2006 12:34 PM CDT",4,2000s,1000000,April
2006-04-07,12:36,2006,EF2,6.0,100.0,5,0,2000000,0,"Apr. 07, 2006 12:36 PM CDT",4,2000s,2000000,April
2006-04-07,12:40,2006,EF1,3.5,100.0,0,0,40000,0,"Apr. 07, 2006 12:40 PM CDT",4,2000s,40000,April
